Script started on 2024-05-10 17:03:49+08:00 [TERM="xterm-256color" TTY="/dev/pts/0" COLUMNS="94" LINES="17"]
App start.
17:05:29 []
17:05:29 []
17:05:30 []
17:05:30 []
17:05:30 []
17:05:30 []
17:05:30 []
17:05:30 []
17:05:30 []
17:05:30 []
17:05:30 []
17:05:30 []
17:05:30 []
17:05:31 []
17:05:31 []
17:05:31 []
17:05:31 []
17:05:31 [(-3179.25, -406.23)]
17:05:31 [(-3187.74, -397.04)]
17:05:31 [(-3192.69, -391.38)]
17:05:31 [(-3194.45, -384.67)]
17:05:31 [(-3195.87, -370.52)]
17:05:31 [(-3197.99, -349.31)]
17:05:31 [(-3190.57, -325.62)]
17:05:32 [(-3183.14, -301.23)]
17:05:32 []
17:05:32 []
17:05:32 []
17:05:32 []
17:05:32 []
17:05:32 []
17:05:32 []
17:05:32 []
17:05:32 []
17:05:32 []
17:05:32 []
17:05:33 [(-3177.48, -96.87)]
17:05:33 [(-3175.72, -90.16)]
17:05:33 [(-3175.72, -83.09)]
17:05:33 [(-3177.13, -78.84)]
17:05:33 [(-3180.67, -76.72)]
17:05:33 [(-3174.3, -80.26)]
17:05:33 [(-3166.52, -83.79)]
17:05:33 [(-3161.93, -81.32)]
17:05:33 [(-3160.16, -76.72)]
17:05:33 [(-3160.87, -71.06)]
17:05:33 [(-3160.16, -64.7)]
17:05:34 [(-3159.81, -57.98)]
17:05:34 [(-3158.75, -50.56)]
17:05:34 [(-3158.04, -37.83)]
17:05:34 [(-3164.05, -21.92)]
17:05:34 [(-3166.17, -12.02)]
17:05:34 [(-3170.06, -1.06)]
17:05:34 [(-3175.01, 13.79)]
17:05:34 [(-3176.78, 33.94)]
17:05:34 [(-3179.61, 55.86)]
17:05:34 [(-3182.43, 98.99)]
17:05:34 [(-3172.18, 151.67)]
17:05:35 [(-3153.8, 202.59)]
17:05:35 [(-3147.08, 263.04)]
17:05:35 [(-3147.08, 300.52)]
17:05:35 [(-3156.98, 328.8)]
17:05:35 [(-3171.47, 352.49)]
17:05:35 [(-3187.38, 376.18)]
17:05:35 [(-3192.69, 391.38)]
17:05:35 [(-3194.45, 411.54)]
17:05:35 [(-3196.22, 424.62)]
17:05:35 [(-3200.82, 434.16)]
17:05:35 [(-3200.11, 445.48)]
17:05:36 [(-3195.52, 455.73)]
17:05:36 [(-3194.81, 466.34)]
17:05:36 [(-3195.16, 469.52)]
17:05:36 [(-3199.76, 472.7)]
17:05:36 [(-3205.77, 475.18)]
17:05:36 [(-3210.72, 477.3)]
17:05:36 [(-3210.72, 481.54)]
17:05:36 [(-3213.55, 486.49)]
17:05:36 [(-3217.44, 493.91)]
17:05:36 [(-3220.26, 500.99)]
17:05:36 [(-3222.03, 507.0)]
17:05:37 [(-3220.26, 515.13)]
17:05:37 [(-3215.67, 519.72)]
17:05:37 [(-3211.78, 524.32)]
17:05:37 [(-3209.66, 529.27)]
17:05:37 [(-3204.35, 540.94)]
17:05:37 [(-3203.29, 549.78)]
17:05:37 [(-3201.88, 561.09)]
17:05:37 [(-3206.48, 584.78)]
17:05:37 [(-3206.48, 618.72)]
17:05:37 [(-3202.94, 652.66)]
17:05:37 [(-3203.65, 682.36)]
17:05:38 [(-3196.22, 714.53)]
17:05:38 [(-3193.04, 741.76)]
17:05:38 [(-3185.97, 765.8)]
17:05:38 [(-3165.46, 813.17)]
17:05:38 [(-3148.49, 863.38)]
17:05:38 [(-3165.46, 892.37)]
17:05:38 [(-3175.36, 907.93)]
17:05:38 [(-3188.09, 919.24)]
17:05:38 [(-3191.98, 922.42)]
17:05:38 [(-3189.86, 925.96)]
17:05:38 [(-3187.03, 929.49)]
17:05:38 [(-3180.67, 934.44)]
17:05:39 [(-3176.78, 939.74)]
17:05:39 [(-3179.61, 944.69)]
17:05:39 [(-3181.02, 949.64)]
17:05:39 [(-3183.85, 954.59)]
17:05:39 [(-3187.03, 959.9)]
17:05:39 [(-3189.86, 964.85)]
17:05:39 [(-3186.68, 970.15)]
17:05:39 [(-3175.72, 974.75)]
17:05:39 [(-3161.93, 979.34)]
17:05:39 [(-3153.44, 985.0)]
17:05:39 [(-3172.53, 996.31)]
17:05:40 [(-3194.1, 1004.45)]
17:05:40 [(-3225.92, 1015.05)]
17:05:40 [(-3241.12, 1025.3)]
17:05:40 [(-3234.76, 1036.62)]
17:05:40 [(-3216.02, 1049.7)]
17:05:40 [(-3206.83, 1058.19)]
17:05:40 [(-3183.49, 1076.57)]
17:05:40 [(-3178.9, 1085.41)]
17:05:40 [(-3179.96, 1094.25)]
17:05:40 [(-3181.37, 1104.85)]
17:05:40 [(-3182.43, 1117.94)]
17:05:41 [(-3189.5, 1159.66)]
17:05:41 [(-3196.93, 1201.73)]
17:05:41 [(-3170.06, 1239.2)]
17:05:41 [(-3140.36, 1268.2)]
17:05:41 [(-3104.3, 1296.48)]
17:05:41 [(-3083.79, 1328.3)]
17:05:41 [(-3075.31, 1355.17)]
17:05:41 [(-3076.37, 1375.32)]
17:05:41 [(-3080.96, 1388.4)]
17:05:41 [(-3093.34, 1399.36)]
17:05:41 [(-3127.63, 1417.4)]
17:05:42 [(-3143.54, 1436.13)]
17:05:42 [(-3128.34, 1453.46)]
17:05:42 [(-3113.84, 1463.71)]
17:05:42 [(-3111.72, 1470.07)]
17:05:42 [(-3113.14, 1473.61)]
17:05:42 [(-3114.9, 1476.79)]
17:05:42 [(-3117.73, 1478.91)]
17:05:42 [(-3120.92, 1477.15)]
17:05:42 [(-3124.45, 1475.73)]
17:05:42 [(-3127.63, 1478.21)]
17:05:42 [(-3130.11, 1482.8)]
17:05:42 [(-3131.17, 1485.98)]
17:05:43 [(-3135.06, 1486.34)]
17:05:43 [(-3137.53, 1489.52)]
17:05:43 [(-3137.53, 1493.76)]
17:05:43 [(-3136.47, 1502.6)]
17:05:43 [(-3134.35, 1515.33)]
17:05:43 [(-3134.35, 1530.89)]
17:05:43 [(-3135.76, 1564.12)]
17:05:43 [(-3130.11, 1593.82)]
17:05:43 [(-3119.5, 1617.15)]
17:05:43 [(-3110.66, 1642.96)]
17:05:43 [(-3106.07, 1672.31)]
17:05:44 [(-3101.47, 1697.41)]
17:05:44 [(-3097.93, 1721.45)]
17:05:44 [(-3094.75, 1742.31)]
17:05:44 [(-3096.52, 1766.71)]
17:05:44 [(-3094.75, 1784.03)]
17:05:44 [(-3088.39, 1799.59)]
17:05:44 [(-3086.27, 1813.02)]
17:05:44 [(-3085.21, 1825.4)]
17:05:44 [(-3077.78, 1834.23)]
17:05:44 [(-3061.52, 1840.6)]
17:05:44 [(-3051.97, 1844.49)]
17:05:45 [(-3043.84, 1847.67)]
17:05:45 [(-3035.36, 1850.5)]
17:05:45 [(-3028.64, 1855.09)]
17:05:45 [(-3022.27, 1860.04)]
17:05:45 [(-3014.85, 1864.64)]
17:05:45 [(-3008.13, 1867.12)]
17:05:45 [(-2999.29, 1871.0)]
17:05:45 [(-2994.34, 1875.95)]
17:05:45 [(-2991.16, 1881.96)]
17:05:45 [(-2987.27, 1887.27)]
17:05:45 [(-2983.03, 1892.22)]
17:05:46 [(-2979.49, 1897.87)]
17:05:46 [(-2976.67, 1904.24)]
17:05:46 [(-2973.13, 1911.31)]
17:05:46 [(-2967.83, 1925.81)]
17:05:46 [(-2963.58, 1936.41)]
17:05:46 [(-2961.11, 1942.42)]
17:05:46 [(-2958.28, 1949.49)]
17:05:46 [(-2955.81, 1957.63)]
17:05:46 [(-2952.98, 1980.25)]
17:05:46 [(-2947.32, 2002.88)]
17:05:46 [(-2940.96, 2024.8)]
17:05:46 [(-2934.59, 2046.01)]
17:05:47 []
17:05:47 []
17:05:47 []
17:05:47 []
17:05:47 []
17:05:47 []
17:05:47 []
17:05:47 []
17:05:47 []
17:05:47 []
17:05:47 []
17:05:48 []
17:05:48 []
17:05:48 []
17:05:48 []
17:05:48 []
17:05:48 []
17:05:48 []
17:05:48 []
17:05:48 []
17:05:48 []
17:05:48 []
17:05:49 []
17:05:49 []
17:05:49 []
17:05:49 []
17:05:49 []
17:05:49 []
17:05:49 []
17:05:49 []
17:05:49 []
17:05:49 []
17:05:49 []
17:05:50 []
17:05:50 []
17:05:50 []
17:05:50 []
17:05:50 []
17:05:50 []
17:05:50 []
17:05:50 []
17:05:50 []
17:05:50 []
17:05:50 []
17:05:51 []
17:05:51 []
17:05:51 []
17:05:51 []
17:05:51 []
17:05:51 []
17:05:51 []
17:05:51 []
17:05:51 []
17:05:51 []
17:05:51 []
17:05:51 []
17:05:52 []
17:05:52 []
17:05:52 []
17:05:52 []
17:05:52 []
17:05:52 []
17:05:52 []
17:05:52 []
17:05:52 []
17:05:52 []
17:05:52 []
17:05:53 []
17:05:53 []
17:05:53 []
17:05:53 []
17:05:53 []
17:05:53 []
17:05:53 []
17:05:53 []
17:05:53 [(-2368.91, 2731.2)]
17:05:53 [(-2311.63, 2790.6)]
17:05:53 [(-2263.9, 2838.33)]
17:05:54 []
17:05:54 []
17:05:54 []
17:05:54 []
17:05:54 []
17:05:54 []
17:05:54 []
17:05:54 []
17:05:54 []
17:05:54 []
17:05:54 []
17:05:55 []
17:05:55 []
17:05:55 []
17:05:55 []
17:05:55 []
17:05:55 []
17:05:55 []
17:05:55 []
17:05:55 []
17:05:55 []
17:05:55 []
17:05:56 []
17:05:56 []
17:05:56 []
17:05:56 []
17:05:56 []
17:05:56 []
17:05:56 []
17:05:56 []
17:05:56 []
17:05:56 []
17:05:56 []
17:05:57 []
17:05:57 []
17:05:57 []
17:05:57 []
17:05:57 []
17:05:57 []
17:05:57 []
17:05:57 []
17:05:57 []
17:05:57 []
17:05:57 []
17:05:58 []
17:05:58 []
17:05:58 []
17:05:58 []
17:05:58 []
17:05:58 []
17:05:58 []
17:05:58 []
17:05:58 []
17:05:58 []
17:05:58 [(-2382.7, 2429.62)]
17:05:58 [(-2420.17, 2386.49)]
17:05:59 [(-2468.96, 2322.14)]
17:05:59 [(-2482.04, 2285.72)]
17:05:59 [(-2481.34, 2256.73)]
17:05:59 [(-2472.14, 2232.69)]
17:05:59 [(-2476.03, 2208.29)]
17:05:59 [(-2496.19, 2180.36)]
17:05:59 [(-2526.24, 2148.9)]
17:05:59 [(-2538.97, 2131.22)]
17:05:59 [(-2549.22, 2118.14)]
17:05:59 [(-2563.72, 2102.23)]
17:05:59 [(-2562.65, 2092.68)]
17:06:00 [(-2560.18, 2085.26)]
17:06:00 [(-2561.59, 2078.89)]
17:06:00 [(-2565.13, 2075.36)]
17:06:00 [(-2564.07, 2074.3)]
17:06:00 [(-2562.65, 2073.59)]
17:06:00 [(-2558.77, 2072.53)]
17:06:00 [(-2550.99, 2063.34)]
17:06:00 [(-2540.03, 2052.38)]
17:06:00 [(-2521.29, 2048.49)]
17:06:00 [(-2508.56, 2045.66)]
17:06:00 [(-2511.39, 2033.64)]
17:06:01 [(-2514.22, 2028.69)]
17:06:01 [(-2518.81, 2021.26)]
17:06:01 [(-2526.95, 2013.13)]
17:06:01 [(-2538.97, 2003.23)]
17:06:01 [(-2553.82, 1992.63)]
17:06:01 [(-2564.42, 1980.61)]
17:06:01 [(-2573.26, 1967.52)]
17:06:01 [(-2573.97, 1951.97)]
17:06:01 [(-2570.79, 1922.62)]
17:06:01 [(-2561.59, 1897.87)]
17:06:01 [(-2557.35, 1872.42)]
17:06:02 [(-2563.72, 1846.26)]
17:06:02 [(-2577.5, 1821.86)]
17:06:02 [(-2590.59, 1793.93)]
17:06:02 [(-2602.25, 1751.86)]
17:06:02 [(-2606.85, 1727.46)]
17:06:02 [(-2610.03, 1705.19)]
17:06:02 [(-2594.12, 1674.43)]
17:06:02 [(-2557.35, 1634.12)]
17:06:02 [(-2548.16, 1609.38)]
17:06:02 [(-2554.88, 1591.34)]
17:06:02 [(-2560.18, 1578.97)]
17:06:03 [(-2567.25, 1571.9)]
17:06:03 [(-2576.09, 1565.18)]
17:06:03 [(-2587.76, 1560.58)]
17:06:03 [(-2604.02, 1552.81)]
17:06:03 [(-2616.75, 1544.32)]
17:06:03 [(-2626.29, 1539.73)]
17:06:03 [(-2630.54, 1535.48)]
17:06:03 [(-2631.24, 1528.41)]
17:06:03 [(-2627.0, 1523.46)]
17:06:03 [(-2624.17, 1520.63)]
17:06:03 [(-2623.82, 1516.74)]
17:06:03 [(-2624.88, 1512.15)]
17:06:04 [(-2622.4, 1508.26)]
17:06:04 [(-2619.58, 1506.14)]
17:06:04 [(-2615.69, 1502.96)]
17:06:04 [(-2611.09, 1497.65)]
17:06:04 [(-2604.37, 1483.16)]
17:06:04 [(-2610.03, 1462.65)]
17:06:04 [(-2617.1, 1438.61)]
17:06:04 [(-2627.35, 1413.51)]
17:06:04 [(-2646.45, 1371.79)]
17:06:04 [(-2663.42, 1312.39)]
17:06:04 [(-2666.95, 1262.19)]
17:06:05 [(-2673.32, 1218.34)]
17:06:05 [(-2683.22, 1179.45)]
17:06:05 [(-2712.56, 1145.16)]
17:06:05 [(-2733.42, 1115.11)]
17:06:05 [(-2737.31, 1084.35)]
17:06:05 [(-2731.65, 1058.89)]
17:06:05 [(-2722.46, 1039.8)]
17:06:05 [(-2713.98, 1024.24)]
17:06:05 [(-2704.43, 1014.7)]
17:06:05 [(-2698.42, 1006.57)]
17:06:05 [(-2692.41, 999.85)]
17:06:06 [(-2689.23, 995.96)]
17:06:06 [(-2677.91, 991.72)]
17:06:06 [(-2669.78, 985.0)]
17:06:06 [(-2664.12, 979.34)]
17:06:06 [(-2659.17, 975.1)]
17:06:06 [(-2658.11, 973.33)]
17:06:06 [(-2657.41, 970.5)]
17:06:06 [(-2658.11, 968.38)]
17:06:06 [(-2657.05, 969.44)]
17:06:06 [(-2654.93, 970.15)]
17:06:06 [(-2652.46, 969.09)]
17:06:07 [(-2647.15, 967.32)]
17:06:07 [(-2642.91, 965.2)]
17:06:07 [(-2640.44, 964.14)]
17:06:07 [(-2640.44, 959.9)]
17:06:07 [(-2644.68, 952.83)]
17:06:07 [(-2647.15, 943.99)]
17:06:07 [(-2653.52, 932.67)]
17:06:07 [(-2678.62, 913.94)]
17:06:07 [(-2708.32, 876.46)]
17:06:07 [(-2742.97, 823.43)]
17:06:07 [(-2758.88, 774.99)]
17:06:07 [(-2759.23, 720.9)]
17:06:08 [(-2759.94, 679.18)]
17:06:08 [(-2764.18, 647.36)]
17:06:08 [(-2761.0, 619.43)]
17:06:08 [(-2770.54, 595.74)]
17:06:08 [(-2784.33, 577.0)]
17:06:08 [(-2793.17, 570.28)]
17:06:08 [(-2792.46, 563.21)]
17:06:08 [(-2785.75, 555.08)]
17:06:08 [(-2775.14, 548.01)]
17:06:08 [(-2758.88, 538.82)]
17:06:08 [(-2744.38, 527.15)]
17:06:09 [(-2733.42, 517.6)]
17:06:09 [(-2718.22, 510.18)]
17:06:09 [(-2708.67, 504.17)]
17:06:09 [(-2695.59, 493.21)]
17:06:09 [(-2686.04, 482.25)]
17:06:09 [(-2683.22, 475.88)]
17:06:09 [(-2692.41, 470.93)]
17:06:09 [(-2694.53, 468.1)]
17:06:09 [(-2694.88, 462.8)]
17:06:09 [(-2697.36, 458.21)]
17:06:09 [(-2700.19, 454.67)]
17:06:10 [(-2700.89, 448.31)]
17:06:10 [(-2700.54, 441.59)]
17:06:10 [(-2702.66, 433.81)]
17:06:10 [(-2706.55, 422.85)]
17:06:10 [(-2710.79, 402.34)]
17:06:10 [(-2723.17, 385.73)]
17:06:10 [(-2735.54, 367.7)]
17:06:10 [(-2755.34, 351.43)]
17:06:10 [(-2769.84, 335.52)]
17:06:10 [(-2807.31, 311.48)]
17:06:10 [(-2836.66, 272.24)]
17:06:11 []
17:06:11 [(-2828.17, 199.4)]
17:06:11 [(-2821.1, 172.53)]
17:06:11 [(-2826.05, 149.2)]
17:06:11 [(-2831.0, 128.69)]
17:06:11 [(-2843.73, 111.72)]
17:06:11 [(-2852.57, 93.69)]
17:06:11 [(-2850.45, 78.84)]
17:06:11 [(-2850.8, 65.76)]
17:06:11 [(-2846.91, 54.09)]
17:06:11 [(-2848.68, 47.38)]
17:06:12 [(-2850.45, 33.59)]
17:06:12 [(-2855.75, 18.38)]
17:06:12 []
17:06:12 []
17:06:12 []
17:06:12 []
17:06:12 []
17:06:12 []
17:06:12 []
17:06:12 []
17:06:12 []
17:06:12 []
17:06:13 []
17:06:13 []
17:06:13 []
17:06:13 []
17:06:13 []
17:06:13 []
17:06:13 []
17:06:13 []
17:06:13 []
17:06:13 []
17:06:13 []
17:06:14 []
17:06:14 []
17:06:14 []
17:06:14 []
17:06:14 []
17:06:14 []
17:06:14 []
17:06:14 []
17:06:14 []
17:06:14 []
17:06:14 []
17:06:15 []
17:06:15 []
17:06:15 []
17:06:15 []
17:06:15 []
17:06:15 []
17:06:15 []
17:06:15 []
17:06:15 []
17:06:15 []
17:06:15 []
17:06:16 []
17:06:16 []
17:06:16 []
17:06:16 []
17:06:16 []
17:06:16 []
17:06:16 []
17:06:16 []
17:06:16 []
17:06:16 []
17:06:16 []
17:06:16 []
17:06:17 []
17:06:17 []
17:06:17 []
17:06:17 []
17:06:17 []
17:06:17 []
17:06:17 []
17:06:17 []
17:06:17 []
17:06:17 []
17:06:17 []
17:06:18 []
17:06:18 []
17:06:18 []
17:06:18 []
17:06:18 []
17:06:18 []
17:06:18 []
17:06:18 []
17:06:18 []
17:06:18 []
17:06:18 []
17:06:19 []
17:06:19 []
17:06:19 []
17:06:19 []
17:06:19 []
17:06:19 []
17:06:19 []
17:06:19 []
17:06:19 []
17:06:19 []
17:06:19 []
17:06:20 []
17:06:20 []
17:06:20 []
17:06:20 []
17:06:20 []
17:06:20 []
17:06:20 []
17:06:20 [(-2786.1, -1343.15)]
17:06:20 [(-2744.73, -1354.11)]
17:06:20 [(-2703.37, -1365.78)]
17:06:20 [(-2679.33, -1379.92)]
17:06:20 [(-2692.05, -1385.58)]
