Script started on 2024-04-23 14:46:30+08:00 [TERM="xterm-256color" TTY="/dev/pts/0" COLUMNS="95" LINES="24"]
App start.
14:47:27 [(-3228.04, -1307.79)]
14:47:27 [(-3237.59, -1281.98)]
14:47:27 [(-3236.88, -1255.82)]
14:47:27 [(-3233.7, -1230.01)]
14:47:27 [(-3229.81, -1198.55)]
14:47:27 [(-3229.46, -1143.75)]
14:47:27 [(-3240.42, -1098.14)]
14:47:27 [(-3249.61, -1071.97)]
14:47:27 [(-3240.06, -1054.65)]
14:47:27 [(-3235.11, -1042.63)]
14:47:28 [(-3226.63, -1033.44)]
14:47:28 [(-3213.9, -1024.95)]
14:47:28 [(-3205.77, -1018.94)]
14:47:28 [(-3200.11, -1011.16)]
14:47:28 [(-3191.63, -1004.09)]
14:47:28 [(-3167.58, -1000.56)]
14:47:28 [(-3107.48, -994.9)]
14:47:28 [(-3095.11, -988.18)]
14:47:28 [(-3115.26, -977.93)]
14:47:28 [(-3124.1, -976.16)]
14:47:28 [(-3128.69, -974.39)]
14:47:29 [(-3132.23, -971.56)]
14:47:29 [(-3134.35, -969.44)]
14:47:29 [(-3133.64, -968.03)]
14:47:29 [(-3135.06, -965.2)]
14:47:29 [(-3138.24, -962.02)]
14:47:29 [(-3139.3, -958.13)]
14:47:29 [(-3141.07, -951.41)]
14:47:29 [(-3141.07, -942.22)]
14:47:29 [(-3141.42, -931.26)]
14:47:29 [(-3145.31, -895.55)]
14:47:29 [(-3158.39, -858.43)]
14:47:30 [(-3170.77, -820.6)]
14:47:30 [(-3172.89, -785.95)]
14:47:30 [(-3174.66, -755.19)]
14:47:30 [(-3175.01, -725.85)]
14:47:30 [(-3173.95, -695.79)]
14:47:30 [(-3175.72, -672.81)]
14:47:30 [(-3175.72, -650.18)]
14:47:30 [(-3170.41, -627.91)]
14:47:30 [(-3171.47, -605.64)]
14:47:30 [(-3173.59, -578.77)]
14:47:30 [(-3181.37, -555.43)]
14:47:30 [(-3178.9, -537.4)]
14:47:31 [(-3186.32, -521.49)]
14:47:31 [(-3189.86, -509.47)]
14:47:31 [(-3188.44, -498.86)]
14:47:31 [(-3193.39, -491.09)]
14:47:31 [(-3194.45, -487.2)]
14:47:31 [(-3195.52, -487.55)]
14:47:31 [(-3195.87, -487.2)]
14:47:31 [(-3193.39, -484.72)]
14:47:31 [(-3190.92, -480.83)]
14:47:31 [(-3194.1, -476.94)]
14:47:31 [(-3197.99, -473.05)]
14:47:32 [(-3205.06, -464.57)]
14:47:32 [(-3218.14, -452.9)]
14:47:32 [(-3230.87, -443.71)]
14:47:32 [(-3239.71, -433.46)]
14:47:32 [(-3240.06, -423.91)]
14:47:32 [(-3237.59, -412.95)]
14:47:32 [(-3232.99, -399.87)]
14:47:32 [(-3218.5, -383.96)]
14:47:32 [(-3208.24, -356.74)]
14:47:32 [(-3195.52, -314.31)]
14:47:33 [(-3212.13, -280.72)]
14:47:33 [(-3237.59, -251.73)]
14:47:33 [(-3243.95, -229.81)]
14:47:33 [(-3241.12, -201.53)]
14:47:33 [(-3240.77, -179.25)]
14:47:33 [(-3268.35, -143.9)]
14:47:33 [(-3307.95, -97.23)]
14:47:33 [(-3337.29, -64.35)]
14:47:33 [(-3351.79, -42.07)]
14:47:33 [(-3339.41, -35.36)]
14:47:33 [(-3335.88, -32.53)]
14:47:33 [(-3332.69, -29.34)]
14:47:34 [(-3331.28, -24.4)]
14:47:34 [(-3330.22, -21.21)]
14:47:34 [(-3329.51, -19.8)]
14:47:34 [(-3332.69, -17.32)]
14:47:34 [(-3334.82, -13.79)]
14:47:34 [(-3331.28, -9.55)]
14:47:34 [(-3328.8, -7.07)]
14:47:34 [(-3328.1, -4.24)]
14:47:34 [(-3328.8, -2.12)]
14:47:34 [(-3325.27, 0.0)]
14:47:34 [(-3320.32, 3.54)]
14:47:35 [(-3312.54, 5.66)]
14:47:35 [(-3309.01, 7.78)]
14:47:35 [(-3311.13, 9.9)]
14:47:35 [(-3314.31, 13.08)]
14:47:35 [(-3316.78, 16.97)]
14:47:35 [(-3314.31, 25.1)]
14:47:35 [(-3310.77, 33.59)]
14:47:35 [(-3305.12, 54.09)]
14:47:35 [(-3299.11, 77.78)]
14:47:35 [(-3298.05, 101.47)]
14:47:35 [(-3281.07, 135.41)]
14:47:35 [(-3265.17, 166.88)]
14:47:36 [(-3227.69, 214.96)]
14:47:36 [(-3196.58, 255.97)]
14:47:36 [(-3179.96, 290.97)]
14:47:36 [(-3181.02, 321.03)]
14:47:36 [(-3181.37, 344.71)]
14:47:36 [(-3179.96, 361.69)]
14:47:36 [(-3182.08, 381.48)]
14:47:36 [(-3181.73, 402.34)]
14:47:36 [(-3179.61, 424.26)]
14:47:36 [(-3170.77, 447.95)]
14:47:36 [(-3154.5, 475.53)]
14:47:37 [(-3145.31, 486.14)]
14:47:37 [(-3139.65, 495.33)]
14:47:37 [(-3135.76, 504.17)]
14:47:37 [(-3131.88, 508.76)]
14:47:37 [(-3136.12, 510.88)]
14:47:37 [(-3140.36, 513.01)]
14:47:37 [(-3144.25, 514.07)]
14:47:37 [(-3147.08, 515.48)]
14:47:37 [(-3151.32, 517.6)]
14:47:37 [(-3153.09, 520.08)]
14:47:37 [(-3150.97, 523.61)]
14:47:38 [(-3147.43, 526.44)]
14:47:38 [(-3144.25, 528.21)]
14:47:38 [(-3142.48, 529.27)]
14:47:38 [(-3141.42, 531.04)]
14:47:38 [(-3142.13, 533.87)]
14:47:38 [(-3144.6, 539.17)]
14:47:38 [(-3146.37, 545.89)]
14:47:38 [(-3147.79, 554.37)]
14:47:38 [(-3149.55, 563.92)]
14:47:38 [(-3150.97, 593.62)]
14:47:38 [(-3164.05, 625.08)]
14:47:39 [(-3180.67, 656.55)]
14:47:39 [(-3189.5, 692.96)]
14:47:39 [(-3183.49, 746.35)]
14:47:39 [(-3175.36, 791.96)]
14:47:39 [(-3160.87, 828.38)]
14:47:39 [(-3142.84, 883.88)]
14:47:39 [(-3124.45, 936.92)]
14:47:39 [(-3122.68, 967.68)]
14:47:39 [(-3128.69, 967.32)]
14:47:39 [(-3127.28, 972.98)]
14:47:39 [(-3123.04, 977.93)]
14:47:40 [(-3120.21, 982.88)]
14:47:40 [(-3119.85, 988.18)]
14:47:40 [(-3119.15, 992.42)]
14:47:40 [(-3120.56, 997.37)]
14:47:40 [(-3125.87, 1001.26)]
14:47:40 [(-3134.0, 1003.74)]
14:47:40 [(-3139.65, 1005.15)]
14:47:40 [(-3137.53, 1007.98)]
14:47:40 [(-3134.0, 1010.81)]
14:47:40 [(-3131.88, 1011.52)]
14:47:40 [(-3133.64, 1011.87)]
14:47:40 [(-3135.41, 1012.22)]
14:47:41 [(-3150.61, 1013.99)]
14:47:41 [(-3168.64, 1016.47)]
14:47:41 [(-3191.27, 1019.29)]
14:47:41 [(-3214.96, 1016.11)]
14:47:41 [(-3245.72, 1019.29)]
14:47:41 [(-3271.18, 1026.37)]
14:47:41 [(-3290.97, 1048.99)]
14:47:41 [(-3296.98, 1077.63)]
14:47:41 [(-3278.25, 1125.36)]
14:47:41 [(-3254.2, 1172.03)]
14:47:41 [(-3216.37, 1226.12)]
14:47:42 [(-3175.01, 1274.56)]
14:47:42 [(-3139.3, 1318.75)]
14:47:42 [(-3113.49, 1356.58)]
14:47:42 [(-3089.1, 1382.39)]
14:47:42 [(-3068.24, 1404.67)]
14:47:42 [(-3063.29, 1411.74)]
14:47:42 [(-3059.4, 1414.92)]
14:47:42 [(-3057.63, 1419.52)]
14:47:42 [(-3050.91, 1423.41)]
14:47:42 [(-3046.32, 1428.0)]
14:47:42 [(-3042.78, 1442.85)]
14:47:43 [(-3045.61, 1454.17)]
14:47:43 [(-3051.27, 1457.7)]
14:47:43 [(-3044.9, 1462.65)]
14:47:43 [(-3040.66, 1467.6)]
14:47:43 [(-3037.12, 1472.55)]
14:47:43 [(-3030.05, 1480.33)]
14:47:43 [(-3026.52, 1486.69)]
14:47:43 [(-3023.69, 1490.93)]
14:47:43 [(-3027.22, 1496.59)]
14:47:43 [(-3027.93, 1501.54)]
14:47:43 [(-3026.87, 1504.72)]
14:47:43 [(-3026.16, 1508.26)]
14:47:44 [(-3028.28, 1511.79)]
14:47:44 [(-3035.71, 1515.68)]
14:47:44 [(-3044.9, 1519.22)]
14:47:44 [(-3051.62, 1520.99)]
14:47:44 [(-3059.4, 1522.4)]
14:47:44 [(-3065.41, 1524.88)]
14:47:44 [(-3067.88, 1530.18)]
14:47:44 [(-3068.59, 1536.54)]
14:47:44 [(-3066.47, 1544.32)]
14:47:44 [(-3061.52, 1549.98)]
14:47:44 [(-3046.67, 1557.05)]
14:47:45 [(-3044.19, 1561.65)]
14:47:45 [(-3042.78, 1568.72)]
14:47:45 [(-3041.72, 1588.16)]
14:47:45 [(-3039.95, 1607.61)]
14:47:45 [(-3036.77, 1627.76)]
14:47:45 [(-3033.94, 1648.27)]
14:47:45 [(-3035.0, 1668.42)]
14:47:45 [(-3047.38, 1699.88)]
14:47:45 [(-3060.1, 1731.7)]
14:47:45 [(-3063.64, 1757.16)]
14:47:45 [(-3055.15, 1774.13)]
14:47:46 [(-3046.67, 1784.74)]
14:47:46 [(-3047.73, 1797.82)]
14:47:46 [(-3048.44, 1812.67)]
14:47:46 [(-3038.18, 1825.04)]
14:47:46 [(-3024.75, 1832.11)]
14:47:46 [(-2975.6, 1854.39)]
14:47:46 [(-2888.98, 1894.34)]
14:47:46 [(-2861.41, 1924.74)]
14:47:46 [(-2843.02, 1950.2)]
14:47:46 [(-2838.07, 1962.93)]
14:47:46 [(-2838.43, 1980.96)]
14:47:47 [(-2850.09, 1990.51)]
14:47:47 [(-2856.46, 1992.63)]
14:47:47 [(-2862.11, 1998.28)]
14:47:47 [(-2864.94, 2003.23)]
14:47:47 [(-2865.65, 2009.6)]
14:47:47 [(-2866.71, 2015.61)]
14:47:47 [(-2867.42, 2021.97)]
14:47:47 [(-2868.83, 2028.34)]
14:47:47 [(-2869.54, 2035.41)]
14:47:47 [(-2869.89, 2042.83)]
14:47:47 [(-2869.89, 2050.61)]
14:47:48 [(-2870.25, 2058.74)]
14:47:48 [(-2870.25, 2067.23)]
14:47:48 [(-2868.83, 2087.73)]
14:47:49 [(-2867.06, 2107.18)]
14:47:49 [(-2831.71, 2211.12)]
14:47:49 [(-2806.61, 2280.07)]
14:47:49 [(-2804.48, 2286.43)]
14:47:49 [(-2801.3, 2292.44)]
14:47:50 [(-2797.41, 2297.74)]
14:47:50 [(-2791.76, 2304.11)]
14:47:50 [(-2788.22, 2309.06)]
14:47:50 [(-2786.45, 2310.82)]
14:47:50 [(-2785.04, 2312.24)]
14:47:50 [(-2783.98, 2313.3)]
14:47:50 [(-2782.56, 2314.71)]
14:47:50 [(-2780.44, 2315.42)]
14:47:50 [(-2778.68, 2316.48)]
14:47:50 [(-2776.55, 2317.19)]
14:47:50 [(-2774.79, 2318.25)]
14:47:51 [(-2772.31, 2319.31)]
14:47:51 [(-2770.54, 2320.37)]
14:47:51 [(-2768.42, 2321.79)]
14:47:51 [(-2767.01, 2322.49)]
14:47:51 [(-2765.24, 2324.26)]
14:47:51 [(-2763.83, 2325.67)]
14:47:51 [(-2757.46, 2328.5)]
14:47:51 [(-2753.57, 2332.39)]
14:47:51 [(-2751.1, 2336.28)]
14:47:51 [(-2748.27, 2340.52)]
14:47:51 [(-2745.44, 2344.06)]
14:47:52 [(-2742.26, 2348.66)]
14:47:52 [(-2739.08, 2353.25)]
14:47:52 [(-2736.25, 2357.49)]
14:47:52 [(-2733.77, 2361.38)]
14:47:52 [(-2730.95, 2364.92)]
14:47:52 [(-2728.47, 2368.1)]
14:47:52 [(-2726.7, 2369.87)]
14:47:52 [(-2722.46, 2373.4)]
14:47:52 [(-2716.8, 2376.23)]
14:47:52 [(-2712.21, 2378.71)]
14:47:52 [(-2706.55, 2380.83)]
14:47:52 [(-2701.6, 2381.54)]
14:47:53 [(-2695.94, 2382.95)]
14:47:53 [(-2690.64, 2383.3)]
14:47:53 [(-2685.34, 2384.36)]
14:47:53 [(-2679.33, 2386.84)]
14:47:53 [(-2672.96, 2389.67)]
14:47:53 [(-2665.54, 2393.56)]
14:47:53 [(-2657.76, 2399.92)]
14:47:53 [(-2648.21, 2406.64)]
14:47:53 [(-2625.59, 2426.44)]
14:47:53 [(-2604.37, 2446.24)]
14:47:53 [(-2584.22, 2463.56)]
14:47:54 [(-2553.46, 2489.37)]
14:47:54 [(-2540.73, 2499.98)]
14:47:54 [(-2528.36, 2510.23)]
14:47:54 [(-2517.75, 2518.71)]
14:47:54 [(-2506.79, 2528.26)]
14:47:54 [(-2496.54, 2538.51)]
14:47:54 [(-2480.63, 2557.25)]
14:47:54 [(-2465.78, 2577.05)]
14:47:54 [(-2452.7, 2595.79)]
14:47:54 [(-2440.32, 2613.11)]
14:47:54 [(-2428.66, 2628.32)]
14:47:55 [(-2417.7, 2642.81)]
14:47:55 [(-2408.51, 2654.83)]
14:47:55 [(-2398.61, 2666.85)]
14:47:55 [(-2392.6, 2675.69)]
14:47:55 [(-2385.88, 2684.53)]
14:47:55 [(-2380.22, 2693.72)]
14:47:55 [(-2374.21, 2701.86)]
14:47:55 [(-2369.61, 2707.16)]
14:47:55 [(-2364.31, 2711.75)]
14:47:55 [(-2358.65, 2717.41)]
14:47:55 [(-2353.0, 2723.07)]
14:47:56 [(-2347.34, 2728.02)]
14:47:56 [(-2342.04, 2733.32)]
14:47:56 [(-2337.44, 2736.5)]
14:47:56 [(-2332.49, 2739.33)]
14:47:56 [(-2327.9, 2741.1)]
14:47:56 [(-2324.01, 2742.16)]
14:47:56 [(-2319.76, 2742.87)]
14:47:56 [(-2316.23, 2741.45)]
14:47:56 [(-2313.75, 2739.69)]
14:47:56 [(-2311.99, 2735.8)]
14:47:56 [(-2311.99, 2730.85)]
14:47:56 [(-2312.34, 2726.25)]
14:47:57 [(-2320.47, 2703.27)]
14:47:58 [(-2325.42, 2679.93)]
Connected to MQTT broker.
14:48:09 [(-2751.1, 623.67)]
14:48:09 [(-2754.28, 605.64)]
14:48:09 [(-2750.74, 583.01)]
14:48:09 [(-2757.11, 561.09)]
14:48:09 [(-2754.28, 541.29)]
14:48:09 [(-2749.68, 528.92)]
14:48:09 [(-2745.44, 519.02)]
14:48:10 [(-2747.92, 507.35)]
14:48:10 [(-2754.28, 496.74)]
14:48:10 [(-2764.53, 487.9)]
14:48:10 [(-2777.26, 478.0)]
14:48:10 [(-2790.7, 472.35)]
14:48:10 [(-2801.3, 467.4)]
14:48:10 [(-2804.13, 461.74)]
14:48:10 [(-2804.48, 457.85)]
14:48:10 [(-2800.6, 453.26)]
14:48:10 [(-2796.0, 450.78)]
14:48:10 [(-2787.51, 449.37)]
14:48:11 [(-2779.03, 447.25)]
14:48:11 [(-2758.88, 442.65)]
14:48:11 [(-2741.2, 435.58)]
14:48:11 [(-2729.89, 426.39)]
14:48:11 [(-2719.63, 415.43)]
14:48:11 [(-2705.84, 396.69)]
14:48:11 [(-2702.66, 367.34)]
14:48:11 [(-2702.66, 338.35)]
14:48:11 [(-2699.83, 303.0)]
14:48:11 [(-2708.67, 253.85)]
14:48:11 [(-2729.89, 215.67)]
14:48:12 [(-2747.56, 178.9)]
14:48:12 [(-2765.95, 132.94)]
14:48:12 [(-2769.13, 97.93)]
14:48:12 [(-2765.24, 72.83)]
14:48:12 [(-2760.29, 56.57)]
14:48:12 [(-2749.68, 40.31)]
14:48:12 [(-2744.03, 28.28)]
14:48:12 [(-2746.15, 16.97)]
14:48:12 [(-2753.57, 13.08)]
14:48:12 [(-2757.82, 11.67)]
14:48:12 [(-2757.11, 7.42)]
14:48:13 [(-2744.03, -7.07)]
14:48:13 [(-2732.01, -17.68)]
14:48:13 [(-2713.62, -28.28)]
14:48:13 [(-2697.71, -37.83)]
14:48:13 [(-2688.52, -52.68)]
14:48:13 [(-2693.12, -65.05)]
14:48:13 [(-2704.43, -67.18)]
14:48:13 [(-2713.27, -66.11)]
14:48:13 [(-2717.16, -73.54)]
14:48:13 [(-2707.26, -86.97)]
14:48:13 [(-2691.35, -100.06)]
14:48:13 [(-2669.43, -108.54)]
14:48:14 [(-2635.13, -114.55)]
14:48:14 [(-2618.16, -117.38)]
14:48:14 [(-2616.04, -119.5)]
14:48:14 [(-2625.59, -124.1)]
14:48:14 [(-2627.71, -128.34)]
14:48:14 [(-2629.12, -135.41)]
14:48:14 [(-2630.89, -144.96)]
14:48:14 [(-2635.49, -167.23)]
14:48:14 [(-2639.73, -188.44)]
14:48:14 [(-2644.33, -209.3)]
14:48:14 [(-2655.64, -239.71)]
14:48:15 [(-2660.24, -269.05)]
14:48:15 [(-2665.89, -296.63)]
14:48:15 [(-2674.73, -320.32)]
14:48:15 [(-2693.12, -341.53)]
14:48:15 [(-2710.79, -361.33)]
14:48:15 [(-2721.4, -381.13)]
14:48:15 [(-2729.89, -394.57)]
14:48:15 [(-2730.24, -408.35)]
14:48:15 [(-2729.18, -414.36)]
14:48:15 [(-2726.35, -419.31)]
14:48:15 [(-2722.81, -423.56)]
14:48:16 [(-2715.74, -428.51)]
14:48:16 [(-2709.03, -433.81)]
14:48:16 [(-2706.55, -439.82)]
14:48:16 [(-2707.61, -445.12)]
14:48:16 [(-2708.32, -450.07)]
14:48:16 [(-2706.55, -453.96)]
14:48:16 [(-2706.55, -458.91)]
14:48:16 [(-2705.84, -462.45)]
14:48:16 [(-2705.49, -466.34)]
14:48:16 [(-2705.49, -469.87)]
14:48:16 [(-2704.43, -473.76)]
14:48:17 [(-2702.31, -478.0)]
14:48:17 [(-2698.42, -484.72)]
14:48:17 [(-2695.94, -494.27)]
14:48:17 [(-2693.47, -500.99)]
14:48:17 [(-2692.76, -509.47)]
14:48:17 [(-2697.0, -529.27)]
14:48:17 [(-2701.25, -550.48)]
14:48:17 [(-2712.21, -572.05)]
14:48:17 [(-2720.34, -606.34)]
14:48:17 [(-2722.11, -642.05)]
14:48:17 [(-2719.99, -680.94)]
14:48:17 [(-2710.09, -736.81)]
14:48:18 [(-2707.26, -781.35)]
14:48:18 [(-2711.15, -836.86)]
14:48:18 [(-2715.04, -874.69)]
14:48:18 [(-2725.64, -890.95)]
14:48:18 [(-2735.19, -906.86)]
14:48:18 [(-2741.55, -924.54)]
14:48:18 [(-2739.43, -944.34)]
14:48:18 [(-2733.77, -962.02)]
14:48:18 [(-2732.01, -977.93)]
14:48:18 [(-2731.3, -992.07)]
14:48:18 [(-2733.42, -1002.68)]
14:48:19 [(-2729.53, -1008.69)]
14:48:19 [(-2728.47, -1007.63)]
14:48:19 [(-2726.35, -1008.33)]
14:48:19 [(-2722.81, -1009.75)]
14:48:19 [(-2720.34, -1011.52)]
14:48:19 [(-2719.28, -1013.28)]
14:48:19 [(-2719.99, -1013.99)]
14:48:19 [(-2720.69, -1015.41)]
14:48:19 [(-2719.63, -1016.47)]
14:48:19 [(-2718.57, -1018.23)]
14:48:19 [(-2717.16, -1018.94)]
14:48:20 [(-2719.28, -1021.77)]
14:48:20 [(-2719.63, -1024.24)]
14:48:20 [(-2716.45, -1025.3)]
14:48:20 [(-2713.62, -1029.55)]
14:48:20 [(-2714.68, -1037.68)]
14:48:20 [(-2718.57, -1056.42)]
14:48:20 [(-2728.12, -1078.69)]
14:48:20 [(-2745.44, -1113.69)]
14:48:20 [(-2751.45, -1147.99)]
14:48:20 [(-2755.69, -1187.59)]
14:48:21 [(-2758.88, -1237.44)]
14:48:21 [(-2758.88, -1267.84)]
14:48:21 [(-2751.1, -1296.13)]
14:48:21 [(-2748.27, -1321.58)]
14:48:21 [(-2764.89, -1343.86)]
14:48:21 [(-2783.98, -1362.95)]
14:48:21 [(-2805.55, -1380.27)]
14:48:21 [(-2814.74, -1394.41)]
14:48:21 [(-2817.21, -1408.91)]
14:48:21 [(-2814.38, -1415.27)]
14:48:21 [(-2797.77, -1421.28)]
14:48:21 [(-2799.18, -1422.7)]
14:48:21 [(-2800.6, -1431.18)]
14:48:22 [(-2799.18, -1438.96)]
14:48:22 [(-2791.05, -1446.39)]
14:48:22 [(-2785.75, -1453.81)]
14:48:22 [(-2776.2, -1457.7)]
14:48:22 [(-2760.29, -1461.59)]
14:48:22 [(-2737.66, -1467.25)]
14:48:22 [(-2727.06, -1465.83)]
14:48:22 [(-2718.22, -1468.31)]
14:48:22 [(-2716.1, -1472.55)]
14:48:22 [(-2712.21, -1476.44)]
14:48:22 [(-2715.04, -1483.51)]
14:48:23 [(-2717.16, -1489.87)]
14:48:23 [(-2718.93, -1498.01)]
14:48:23 [(-2719.63, -1507.91)]
14:48:23 [(-2714.33, -1529.47)]
14:48:23 [(-2698.42, -1558.82)]
14:48:23 [(-2699.13, -1590.64)]
14:48:23 [(-2700.54, -1620.34)]
14:48:23 [(-2698.07, -1648.97)]
14:48:23 [(-2694.88, -1676.9)]
14:48:23 [(-2692.76, -1702.36)]
14:48:23 [(-2683.22, -1728.17)]
14:48:24 [(-2682.86, -1751.86)]
14:48:24 [(-2688.17, -1779.79)]
14:48:24 [(-2693.12, -1809.49)]
14:48:24 [(-2694.53, -1835.65)]
14:48:24 [(-2692.05, -1860.75)]
14:48:24 [(-2687.81, -1881.96)]
14:48:24 [(-2688.87, -1899.29)]
14:48:24 [(-2693.12, -1916.26)]
14:48:24 [(-2695.94, -1925.45)]
14:48:24 [(-2694.53, -1932.52)]
14:48:24 [(-2696.65, -1944.54)]
14:48:25 [(-2703.02, -1951.61)]
14:48:25 [(-2703.72, -1954.44)]
14:48:25 [(-2703.02, -1957.27)]
14:48:25 [(-2702.66, -1959.75)]
14:48:25 [(-2702.31, -1960.81)]
14:48:25 [(-2698.42, -1961.87)]
14:48:25 [(-2694.18, -1963.28)]
14:48:25 [(-2692.76, -1963.99)]
14:48:25 [(-2695.94, -1963.64)]
14:48:25 [(-2698.07, -1966.46)]
14:48:25 [(-2700.89, -1971.41)]
14:48:25 [(-2704.78, -1977.42)]
14:48:26 [(-2707.96, -1984.85)]
14:48:26 [(-2710.79, -1993.33)]
14:48:26 [(-2710.09, -2011.72)]
14:48:26 [(-2709.03, -2030.46)]
14:48:26 [(-2708.32, -2048.84)]
14:48:26 [(-2708.32, -2067.93)]
14:48:26 [(-2707.26, -2088.79)]
14:48:26 [(-2705.84, -2111.42)]
14:48:26 [(-2704.78, -2150.67)]
14:48:26 [(-2708.67, -2185.67)]
14:48:26 [(-2709.73, -2212.18)]
14:48:27 []
14:48:27 []
14:48:27 []
14:48:27 []
14:48:27 []
14:48:27 []
14:48:27 []
14:48:27 []
14:48:27 []
14:48:27 [(-2642.2, -2320.72)]
14:48:27 [(-2633.72, -2326.38)]
14:48:28 [(-2625.94, -2331.33)]
14:48:28 [(-2617.81, -2337.34)]
14:48:28 [(-2609.68, -2342.64)]
14:48:28 [(-2601.9, -2348.3)]
14:48:28 [(-2594.47, -2354.31)]
14:48:28 [(-2588.11, -2359.26)]
14:48:28 [(-2581.04, -2364.21)]
14:48:28 [(-2570.43, -2371.28)]
14:48:28 [(-2558.41, -2378.35)]
14:48:28 [(-2548.87, -2386.49)]
14:48:28 [(-2539.67, -2396.38)]
14:48:29 [(-2531.19, -2405.58)]
14:48:29 [(-2523.76, -2414.42)]
14:48:29 [(-2515.99, -2423.61)]
14:48:29 [(-2509.27, -2432.45)]
14:48:29 [(-2501.84, -2443.41)]
14:48:29 [(-2494.77, -2456.14)]
14:48:29 [(-2484.17, -2485.83)]
14:48:29 [(-2475.33, -2514.47)]
14:48:29 [(-2466.13, -2544.17)]
14:48:29 [(-2455.17, -2568.57)]
14:48:29 [(-2443.86, -2591.9)]
14:48:30 [(-2434.67, -2607.46)]
14:48:30 [(-2427.24, -2626.19)]
14:48:30 [(-2418.05, -2645.99)]
14:48:30 [(-2409.21, -2664.73)]
14:48:30 [(-2400.73, -2683.12)]
14:48:30 [(-2391.89, -2694.78)]
14:48:30 [(-2385.88, -2705.04)]
14:48:30 [(-2379.51, -2715.64)]
14:48:30 [(-2373.86, -2726.25)]
14:48:30 [(-2368.55, -2736.5)]
14:48:30 [(-2363.96, -2746.76)]
14:48:30 [(-2359.36, -2756.3)]
14:48:31 [(-2355.83, -2766.2)]
14:48:31 [(-2352.64, -2775.04)]
14:48:31 [(-2349.46, -2783.88)]
14:48:31 [(-2346.63, -2791.66)]
14:48:31 [(-2343.8, -2800.14)]
14:48:31 [(-2341.68, -2807.92)]
14:48:31 [(-2343.1, -2809.34)]
14:48:31 [(-2344.51, -2810.75)]
14:48:31 [(-2345.57, -2811.81)]
